state,place_name,population
NC,Parmele,246
NC,Patterson Springs,584
NC,Peachland,386
NC,Peletier,791
NC,Pembroke,2832
NC,Pikeville,719
NC,Pilot Mountain,1431
NC,Pine Knoll Shores,1426
NC,Pine Level,2277
NC,Pinebluff,1536
NC,Pinehurst,18449
NC,Pinetops,1193
NC,Pineville,11153
NC,Pink Hill,455
NC,Pittsboro,4839
NC,Pleasant Garden,5057
NC,Plymouth,3204
NC,Polkton,2268
NC,Polkville,523
NC,Pollocksville,271
NC,Powellsville,179
NC,Princeton,1461
NC,Princeville,1281
NC,Proctorville,120
NC,Raeford,4544
NC,Raleigh,482295
NC,Ramseur,1785
NC,Randleman,4674
NC,Ranlo,4664
NC,Raynham,63
NC,Red Cross,798
NC,Red Oak,3425
NC,Red Springs,3142
NC,Reidsville,14585
NC,Rennert,280
NC,Rhodhiss,985
NC,Rich Square,855
NC,Richfield,604
NC,Richlands,2415
NC,River Bend,2921
NC,Roanoke Rapids,14669
NC,Robbins,1254
NC,Robbinsville,563
NC,Robersonville,1218
NC,Rockingham,8890
NC,Rockwell,2370
NC,Rocky Mount,54245
NC,Rolesville,11297
NC,Ronda,441
NC,Roper,476
NC,Rose Hill,1381
NC,Roseboro,1155
NC,Rosman,744
NC,Rowland,889
NC,Roxboro,8212
NC,Roxobel,174
NC,Rural Hall,3513
NC,Ruth,355
NC,Rutherford College,1217
NC,Rutherfordton,3685
NC,Salemburg,456
NC,Salisbury,36319
NC,Saluda,643
NC,Sandy Creek,300
NC,Sandyfield,430
NC,Sanford,32064
NC,Saratoga,350
NC,Sawmills,5025
NC,Scotland Neck,1598
NC,Seaboard,516
NC,Seagrove,240
NC,Sedalia,685
NC,Selma,7012
NC,Seven Devils,315
NC,Seven Springs,57
NC,Severn,182
NC,Shallotte,5171
NC,Sharpsburg,1747
NC,Shelby,22010
NC,Siler City,8043
NC,Simpson,401
NC,Sims,338
NC,Smithfield,12468
NC,Snow Hill,1470
NC,Southern Pines,16728
NC,Southern Shores,3138
NC,Southport,4377
NC,Sparta,1894
NC,Speed,65
NC,Spencer,3354
NC,Spindale,4284
NC,Spring Hope,1333
NC,Spring Lake,11507
NC,Spruce Pine,2191
NC,St. Helena,430
NC,St. James,7443
NC,St. Pauls,2056
NC,Staley,406
NC,Stallings,17212
NC,Stanfield,1659
NC,Stanley,4065
NC,Stantonsburg,757
NC,Star,822
NC,Statesville,30220
NC,Stedman,1296
NC,Stem,1015
NC,Stokesdale,6016
NC,Stoneville,1335
NC,Stonewall,216
NC,Stovall,344
NC,Sugar Mountain,377
NC,Summerfield,11150
NC,Sunset Beach,4544
NC,Surf City,4781
NC,Swansboro,4137
NC,Swepsonville,2535
NC,Sylva,2668
NC,Tabor City,3670
NC,Tar Heel,90
NC,Tarboro,10859
NC,Taylorsville,2273
NC,Taylortown,676
NC,Teachey,472
NC,Thomasville,27435
NC,Tobaccoville,2696
NC,Topsail Beach,497
NC,Trent Woods,4106
NC,Trenton,241
NC,Trinity,7155
NC,Troutman,3980
NC,Troy,2952
NC,Tryon,1606
NC,Turkey,214
NC,Unionville,7087
NC,Valdese,4699
NC,Vanceboro,877
NC,Vandemere,251
NC,Varnamtown,538
NC,Vass,1018
NC,Waco,315
NC,Wade,647
NC,Wadesboro,4935
NC,Wagram,609
NC,Wake Forest,54337
NC,Walkertown,5950
NC,Wallace,3472
NC,Wallburg,3188
NC,Walnut Cove,1598
NC,Walnut Creek,1098
NC,Walstonburg,195
NC,Warrenton,822
NC,Warsaw,2735
NC,Washington,9683
NC,Washington Park,382
NC,Watha,210
NC,Waxhaw,23073
NC,Waynesville,10667
NC,Weaverville,4693
NC,Webster,387
NC,Weddington,14080
NC,Weldon,1383
NC,Wendell,14400
NC,Wentworth,2715
NC,Wesley Chapel,9280
NC,West Jefferson,1334
NC,Whispering Pines,5320
NC,Whitakers,637
NC,White Lake,842
NC,Whiteville,4677
NC,Whitsett,593
NC,Wilkesboro,3661
NC,Williamston,5051
NC,Wilmington,122698
NC,Wilson,47833
NC,Wilson's Mills,2820
NC,Windsor,3250
NC,Winfall,569
NC,Wingate,4342
NC,Winston-Salem,252975
NC,Winterville,10821
NC,Winton,604
NC,Woodfin,8012
NC,Woodland,530
NC,Wrightsville Beach,2420
NC,Yadkinville,3018
NC,Yanceyville,2002
NC,Youngsville,2291
NC,Zebulon,9401
ND,Abercrombie,258
ND,Adams,122
ND,Alamo,53
ND,Alexander,307
ND,Alice,41
ND,Almont,98
ND,Alsen,32
ND,Ambrose,17
ND,Amenia,84
ND,Amidon,23
ND,Anamoose,217
ND,Aneta,237
ND,Antler,21
ND,Ardoch,33
ND,Argusville,474
ND,Arnegard,272
ND,Arthur,324
ND,Ashley,602
ND,Ayr,11
ND,Balfour,15
ND,Balta,60
ND,Barney,42
ND,Bathgate,48
ND,Beach,972
ND,Belfield,969
ND,Benedict,66
ND,Bergen,11
ND,Berlin,30
ND,Berthold,467
ND,Beulah,3034
ND,Binford,163
ND,Bisbee,100
ND,Bismarck,75092
ND,Bottineau,2171
ND,Bowbells,285
ND,Bowdon,139
ND,Bowman,1411
ND,Braddock,17
ND,Briarwood,53
ND,Brinsmade,29
ND,Brocket,31
ND,Buchanan,84
ND,Bucyrus,15
ND,Buffalo,188
ND,Burlington,1306
ND,Butte,68
ND,Buxton,349
ND,Calio,5
ND,Calvin,13
ND,Cando,1047
ND,Canton City (Hensel),31
ND,Carpio,138
ND,Carrington,2009
ND,Carson,240
ND,Casselton,2472
ND,Cathay,21
ND,Cavalier,1223
ND,Cayuga,38
ND,Center,581
ND,Christine,151
ND,Cleveland,61
ND,Clifford,29
ND,Cogswell,70
ND,Coleharbor,65
ND,Colfax,202
ND,Columbus,131
ND,Conway,14
ND,Cooperstown,961
ND,Courtenay,37
ND,Crary,112
ND,Crosby,1036
ND,Crystal,111
ND,Davenport,254
ND,Dawson,73
ND,Dazey,75
ND,Deering,90
ND,Des Lacs,183
ND,Devils Lake,7135
ND,Dickey,50
ND,Dickinson,25130
ND,Dodge,86
ND,Donnybrook,73
ND,Douglas,89
ND,Drake,277
ND,Drayton,735
ND,Dunn Center,227
ND,Dunseith,611
ND,Dwight,78
ND,Edgeley,576
ND,Edinburg,194
ND,Edmore,138
ND,Egeland,30
ND,Elgin,519
ND,Ellendale,1093
ND,Elliott,22
ND,Emerado,441
ND,Enderlin,856
ND,Epping,79
ND,Esmond,88
ND,Fairdale,27
ND,Fairmount,336
ND,Fargo,133188
ND,Fessenden,452
ND,Fingal,90
ND,Finley,391
ND,Flasher,215
ND,Flaxton,61
ND,Forbes,38
ND,Fordville,202
ND,Forest River,111
ND,Forman,494
ND,Fort Ransom,98
ND,Fort Yates,166
ND,Fortuna,29
ND,Fredonia,38
ND,Frontier,193
ND,Fullerton,57
ND,Gackle,282
ND,Galesburg,112
ND,Gardena,23
ND,Gardner,127
ND,Garrison,1464
ND,Gascoyne,19
ND,Gilby,240
ND,Gladstone,271
ND,Glen Ullin,725
ND,Glenburn,403
ND,Glenfield,95
ND,Golden Valley,188
ND,Golva,85
ND,Goodrich,110
ND,Grace City,53
ND,Grafton,4059
ND,Grand Forks,58921
ND,Grandin,195
ND,Grano,10
ND,Granville,225
ND,Great Bend,51
ND,Grenora,214
ND,Gwinner,916
ND,Hague,65
ND,Halliday,230
ND,Hamberg,12
ND,Hamilton,42
ND,Hampden,27
ND,Hankinson,918
ND,Hannaford,123
ND,Hannah,7
ND,Hansboro,15
ND,Harvey,1600
ND,Harwood,827
ND,Hatton,702
ND,Havana,68
ND,Haynes,15
ND,Hazelton,219
ND,Hazen,2276
ND,Hebron,788
ND,Hettinger,1043
ND,Hillsboro,1641
ND,Hoople,244
ND,Hope,277
ND,Horace,5643
ND,Hunter,327
ND,Hurdsfield,60
ND,Inkster,37
ND,Jamestown,15691
ND,Jud,63
ND,Karlsruhe,85
ND,Kathryn,64
ND,Kenmare,914
ND,Kensal,147
ND,Kief,8
ND,Killdeer,908
ND,Kindred,1024
ND,Knox,20
ND,Kramer,24
ND,Kulm,366
ND,LaMoure,760
ND,Lakota,685
ND,Landa,38
ND,Langdon,1847
ND,Lankin,103
ND,Lansford,235
ND,Larimore,1224
ND,Lawton,17
ND,Leal,24
ND,Leeds,423
ND,Lehr,82
ND,Leith,26
ND,Leonard,244
ND,Lidgerwood,593
ND,Lignite,136
ND,Lincoln,4426
ND,Linton,1045
ND,Lisbon,2173
ND,Litchville,165
ND,Loma,8
ND,Loraine,10
ND,Ludden,17
ND,Luverne,26
ND,Maddock,384
ND,Makoti,145
ND,Mandan,24586
ND,Mantador,68
ND,Manvel,369
ND,Mapleton,1435
ND,Marion,124
ND,Marmarth,95
ND,Martin,61
ND,Max,323
ND,Maxbass,86
ND,Mayville,1805
ND,McClusky,319
ND,McHenry,63
ND,McVille,379
ND,Medina,265
ND,Medora,155
ND,Mercer,125
ND,Michigan City,259
ND,Milnor,614
ND,Milton,40
ND,Minnewaukan,187
ND,Minot,47373
ND,Minto,609
ND,Mohall,689
ND,Monango,29
ND,Montpelier,86
ND,Mooreton,173
ND,Mott,637
ND,Mountain,68
ND,Munich,186
ND,Mylo,18
ND,Napoleon,745
ND,Neche,338
ND,Nekoma,30
ND,New England,676
ND,New Leipzig,207
ND,New Rockford,1310
ND,New Salem,1027
ND,New Town,2725
ND,Newburg,94
ND,Niagara,42
ND,Nome,48
ND,Noonan,134
ND,North River,56
ND,Northwood,950
ND,Oakes,1764
ND,Oberon,93
ND,Oriska,108
ND,Osnabrock,103
ND,Overly,10
ND,Oxbow,371
ND,Page,189
ND,Palermo,122
ND,Park River,1385
ND,Parshall,898
ND,Pekin,72
ND,Pembina,497
ND,Perth,5
ND,Petersburg,159
ND,Pettibone,58
ND,Pick City,128
ND,Pillsbury,16
ND,Pingree,43
ND,Pisek,87
ND,Plaza,204
ND,Portal,119
ND,Portland,577
ND,Powers Lake,375
ND,Prairie Rose,55
ND,Ray,723
ND,Reeder,124
ND,Regan,34
ND,Regent,166
ND,Reile's Acres,841
ND,Reynolds,268
ND,Rhame,156
ND,Richardton,671
ND,Riverdale,223
ND,Robinson,35
ND,Rocklake,90
ND,Rogers,48
ND,Rolette,462
ND,Rolla,1165
ND,Ross,90
ND,Rugby,2446
ND,Ruso,5
ND,Rutland,160
ND,Ryder,103
ND,Sanborn,162
ND,Sarles,16
ND,Sawyer,307
ND,Scranton,248
ND,Selfridge,118
ND,Sentinel Butte,63
ND,Sharon,85
ND,Sheldon,93
ND,Sherwood,189
ND,Sheyenne,178
ND,Sibley,19
ND,Solen,65
ND,Souris,39
ND,South Heart,403
ND,Spiritwood Lake,92
ND,Springbrook,32
ND,St. John,313
ND,St. Thomas,312
ND,Stanley,2184
ND,Stanton,362
ND,Starkweather,97
ND,Steele,652
ND,Strasburg,364
ND,Streeter,148
ND,Surrey,1417
ND,Sykeston,99
ND,Tappen,211
ND,Taylor,224
ND,Thompson,1069
ND,Tioga,2097
ND,Tolley,42
ND,Tolna,131
ND,Tower City,275
ND,Towner,458
ND,Turtle Lake,537
ND,Tuttle,58
ND,Underwood,774
ND,Upham,130
ND,Valley City,6551
ND,Velva,1046
ND,Venturia,20
ND,Verona,58
ND,Voltaire,43
ND,Wahpeton,8000
ND,Walcott,268
ND,Wales,9
ND,Walhalla,880
ND,Warwick,50
ND,Washburn,1283
ND,Watford City,6020
ND,West Fargo,40400
ND,Westhope,374
ND,White Earth,93
ND,Wildrose,110
ND,Williston,27706
ND,Willow City,149
ND,Wilton,714
ND,Wimbledon,176
ND,Wing,131
ND,Wishek,841
ND,Wolford,43
ND,Woodworth,45
ND,Wyndmere,448
ND,York,14
ND,Zap,224
ND,Zeeland,82
NE,Abie,66
NE,Adams,616
NE,Ainsworth,1590
NE,Albion,1680
NE,Alda,643
NE,Alexandria,139
NE,Allen,354
NE,Alliance,8056
NE,Alma,1027
NE,Alvo,116
NE,Amherst,198
NE,Anoka,11
NE,Anselmo,108
NE,Ansley,469
NE,Arapahoe,963
NE,Arcadia,279
NE,Arlington,1311
NE,Arnold,591
NE,Arthur,120
NE,Ashland,3367
NE,Ashton,195
NE,Atkinson,1310
NE,Atlanta,105
NE,Auburn,3507
NE,Aurora,4704
NE,Avoca,183
NE,Axtell,766
NE,Ayr,85
NE,Bancroft,493
NE,Barada,20
NE,Barneston,88
NE,Bartlett,106
NE,Bartley,264
NE,Bassett,549
NE,Battle Creek,1185
NE,Bayard,1124
NE,Bazile Mills,23
NE,Beatrice,12262
NE,Beaver City,530
NE,Beaver Crossing,370
NE,Bee,167
NE,Beemer,640
NE,Belden,111
NE,Belgrade,99
NE,Bellevue,63922
NE,Bellwood,409
NE,Belvidere,54
NE,Benedict,203
NE,Benkelman,768
NE,Bennet,1080
NE,Bennington,1966
NE,Bertrand,714
NE,Berwyn,73
NE,Big Springs,401
NE,Bladen,201
NE,Blair,7967
NE,Bloomfield,951
NE,Bloomington,109
NE,Blue Hill,795
NE,Blue Springs,275
NE,Boys Town,607
NE,Bradshaw,280
NE,Brady,368
NE,Brainard,352
NE,Brewster,8
NE,Bridgeport,1448
NE,Bristow,67
NE,Broadwater,96
NE,Brock,123
NE,Broken Bow,3542
NE,Brownville,142
NE,Brule,311
NE,Bruning,272
NE,Bruno,98
NE,Brunswick,154
NE,Burchard,76
NE,Burr,54
NE,Burton,10
NE,Burwell,1055
NE,Bushnell,111
NE,Butte,274
NE,Byron,85
NE,Cairo,804
NE,Callaway,567
NE,Cambridge,1074
NE,Campbell,261
NE,Carleton,86
NE,Carroll,186
NE,Cedar Bluffs,619
NE,Cedar Creek,474
NE,Cedar Rapids,377
NE,Center,73
NE,Central City,3090
NE,Ceresco,972
NE,Chadron,5145
NE,Chambers,286
NE,Chapman,264
NE,Chappell,851
NE,Chester,212
NE,Clarks,341
NE,Clarkson,634
NE,Clatonia,261
NE,Clay Center,728
NE,Clearwater,324
NE,Clinton,38
NE,Cody,167
NE,Coleridge,515
NE,Colon,115
NE,Columbus,24464
NE,Comstock,72
NE,Concord,120
NE,Cook,311
NE,Cordova,95
NE,Cornlea,34
NE,Cortland,514
NE,Cotesfield,30
NE,Cowles,22
NE,Cozad,3933
NE,Crab Orchard,45
NE,Craig,203
NE,Crawford,824
NE,Creighton,1116
NE,Creston,175
NE,Crete,7488
NE,Crofton,759
NE,Crookston,72
NE,Culbertson,517
NE,Curtis,824
NE,Cushing,34
NE,Dakota City,2047
NE,Dalton,289
NE,Danbury,73
NE,Dannebrog,276
NE,Davenport,304
NE,Davey,125
NE,David City,3024
NE,Dawson,145
NE,Daykin,152
NE,De Witt,514
NE,Decatur,411
NE,Denton,189
NE,Deshler,725
NE,Deweese,42
NE,Diller,257
NE,Dix,183
NE,Dixon,78
NE,Dodge,575
NE,Doniphan,811
NE,Dorchester,610
NE,Douglas,173
NE,Du Bois,122
NE,Dunbar,168
NE,Duncan,387
NE,Dunning,81
NE,Dwight,230
NE,Eagle,1207
NE,Eddyville,85
NE,Edgar,427
NE,Edison,110
NE,Elba,196
NE,Elgin,707
NE,Elk Creek,64
NE,Elm Creek,978
NE,Elmwood,685
NE,Elsie,103
NE,Elwood,637
NE,Elyria,49
NE,Emerson,806
NE,Emmet,46
NE,Endicott,110
NE,Ericson,89
NE,Eustis,398
NE,Ewing,376
NE,Exeter,520
NE,Fairbury,3832
NE,Fairfield,333
NE,Fairmont,590
NE,Falls City,4045
NE,Farnam,176
NE,Farwell,135
NE,Filley,121
NE,Firth,647
NE,Fordyce,133
NE,Fort Calhoun,1099
NE,Foster,45
NE,Franklin,909
NE,Fremont,27602
NE,Friend,927
NE,Fullerton,1221
NE,Funk,175
NE,Gandy,31
NE,Garland,205
NE,Garrison,57
NE,Geneva,2135
NE,Genoa,868
NE,Gering,8531
NE,Gibbon,1912
NE,Gilead,30
NE,Giltner,415
NE,Glenvil,268
NE,Goehner,175
NE,Gordon,1444
NE,Gothenburg,3430
NE,Grafton,110
NE,Grand Island,52622
NE,Grant,1136
NE,Greeley Center,403
NE,Greenwood,611
NE,Gresham,222
NE,Gretna,9054
NE,Gross,2
NE,Guide Rock,198
NE,Gurley,187
NE,Hadar,293
NE,Haigler,139
NE,Hallam,292
NE,Halsey,64
NE,Hamlet,30
NE,Hampton,438
NE,Harbine,52
NE,Hardy,93
NE,Harrison,240
NE,Hartington,1499
NE,Harvard,945
NE,Hastings,24896
NE,Hay Springs,575
NE,Hayes Center,223
NE,Hazard,59
NE,Heartwell,80
NE,Hebron,1388
NE,Hemingford,767
NE,Henderson,1084
NE,Hendley,22
NE,Henry,129
NE,Herman,246
NE,Hershey,624
NE,Hickman,3161
NE,Hildreth,367
NE,Holbrook,200
NE,Holdrege,5542
NE,Holstein,186
NE,Homer,517
NE,Hooper,784
NE,Hordville,135
NE,Hoskins,272
NE,Howard City (Boelus),183
NE,Howells,561
NE,Hubbard,170
NE,Hubbell,59
NE,Humboldt,790
NE,Humphrey,854
NE,Huntley,33
NE,Hyannis,150
NE,Imperial,1969
NE,Indianola,518
NE,Inglewood,364
NE,Inman,99
NE,Ithaca,158
NE,Jackson,202
NE,Jansen,97
NE,Johnson,312
NE,Johnstown,46
NE,Julian,46
NE,Juniata,742
NE,Kearney,34362
NE,Kenesaw,916
NE,Kennard,373
NE,Kilgore,68
NE,Kimball,2192
NE,La Vista,16346
NE,Lamar,25
NE,Laurel,948
NE,Lawrence,272
NE,Lebanon,46
NE,Leigh,439
NE,Leshara,111
NE,Lewellen,167
NE,Lewiston,58
NE,Lexington,10816
NE,Liberty,33
NE,Lincoln,294757
NE,Lindsay,286
NE,Linwood,93
NE,Litchfield,219
NE,Lodgepole,316
NE,Long Pine,296
NE,Loomis,392
NE,Lorton,35
NE,Louisville,1408
NE,Loup City,1062
NE,Lushton,28
NE,Lyman,254
NE,Lynch,187
NE,Lyons,813
NE,Madison,2189
NE,Madrid,231
NE,Magnet,45
NE,Malcolm,471
NE,Malmo,96
NE,Manley,175
NE,Marquette,240
NE,Martinsburg,77
NE,Maskell,59
NE,Mason City,149
NE,Maxwell,249
NE,Maywood,268
NE,McCook,7253
NE,McCool Junction,477
NE,McGrew,65
NE,McLean,37
NE,Mead,633
NE,Meadow Grove,273
NE,Melbeta,109
NE,Memphis,110
NE,Merna,348
NE,Merriman,88
NE,Milford,2211
NE,Miller,127
NE,Milligan,248
NE,Minatare,709
NE,Minden,3136
NE,Mitchell,1527
NE,Monowi,0
NE,Monroe,289
NE,Moorefield,27
NE,Morrill,925
NE,Morse Bluff,125
NE,Mullen,461
NE,Murdock,277
NE,Murray,500
NE,Naper,85
NE,Naponee,85
NE,Nebraska City,7414
NE,Nehawka,173
NE,Neligh,1515
NE,Nelson,459
NE,Nemaha,115
NE,Nenzel,17
NE,Newcastle,267
NE,Newman Grove,642
NE,Newport,68
NE,Nickerson,299
NE,Niobrara,363
NE,Nora,21
NE,Norfolk,26147
NE,Norman,35
NE,North Bend,1244
NE,North Loup,247
NE,North Platte,22523
NE,O'Neill,3575
NE,Oak,52
NE,Oakdale,271
NE,Oakland,1359
NE,Obert,22
NE,Oconto,140
NE,Octavia,108
NE,Odell,257
NE,Ogallala,4680
NE,Ohiowa,122
NE,Omaha,483335
NE,Ong,49
NE,Orchard,354
NE,Ord,2078
NE,Orleans,333
NE,Osceola,872
NE,Oshkosh,770
NE,Osmond,796
NE,Otoe,166
NE,Overton,591
NE,Oxford,701
NE,Page,166
NE,Palisade,283
NE,Palmer,440
NE,Palmyra,567
NE,Panama,230
NE,Papillion,23791
NE,Pawnee City,846
NE,Paxton,511
NE,Pender,1053
NE,Peru,598
NE,Petersburg,324
NE,Phillips,327
NE,Pickrell,185
NE,Pierce,1822
NE,Pilger,242
NE,Plainview,1264
NE,Platte Center,330
NE,Plattsmouth,6808
NE,Pleasant Dale,208
NE,Pleasanton,378
NE,Plymouth,357
NE,Polk,343
NE,Ponca,895
NE,Potter,343
NE,Prague,296
NE,Primrose,57
NE,Prosser,75
NE,Ragan,22
NE,Ralston,6401
NE,Randolph,877
NE,Ravenna,1382
NE,Raymond,154
NE,Red Cloud,946
NE,Republican City,138
NE,Reynolds,56
NE,Richland,73
NE,Rising City,362
NE,Riverdale,242
NE,Riverton,54
NE,Roca,210
NE,Rockville,89
NE,Rogers,80
NE,Rosalie,152
NE,Roseland,258
NE,Royal,57
NE,Rulo,144
NE,Rushville,784
NE,Ruskin,106
NE,Salem,83
NE,Santee,424
NE,Sargent,487
NE,Saronville,37
NE,Schuyler,6529
NE,Scotia,297
NE,Scottsbluff,14305
NE,Scribner,810
NE,Seward,7672
NE,Shelby,734
NE,Shelton,1045
NE,Shickley,348
NE,Sholes,17
NE,Shubert,156
NE,Sidney,6440
NE,Silver Creek,321
NE,Smithfield,59
NE,Snyder,242
NE,South Bend,94
NE,South Sioux City,13856
NE,Spalding,425
NE,Spencer,384
NE,Sprague,134
NE,Springfield,1509
NE,Springview,246
NE,St. Edward,711
NE,St. Helena,89
NE,St. Paul,2427
NE,Stamford,156
NE,Stanton,1526
NE,Staplehurst,227
NE,Stapleton,246
NE,Steele City,48
NE,Steinauer,57
NE,Stella,145
NE,Sterling,470
NE,Stockham,33
NE,Stockville,22
NE,Strang,32
NE,Stratton,304
NE,Stromsburg,1155
NE,Stuart,502
NE,Sumner,244
NE,Superior,1826
NE,Surprise,43
NE,Sutherland,1233
NE,Sutton,1453
NE,Swanton,74
NE,Syracuse,1974
NE,Table Rock,234
NE,Talmage,205
NE,Tarnov,50
NE,Taylor,137
NE,Tecumseh,1670
NE,Tekamah,1715
NE,Terrytown,1045
NE,Thayer,51
NE,Thedford,211
NE,Thurston,115
NE,Tilden,989
NE,Tobias,114
NE,Trenton,501
NE,Trumbull,197
NE,Uehling,227
NE,Ulysses,191
NE,Unadilla,301
NE,Union,199
NE,Upland,124
NE,Utica,828
NE,Valentine,2631
NE,Valley,3236
NE,Valparaiso,605
NE,Venango,153
NE,Verdel,39
NE,Verdigre,540
NE,Verdon,158
NE,Virginia,72
NE,Waco,304
NE,Wahoo,4987
NE,Wakefield,1507
NE,Wallace,302
NE,Walthill,682
NE,Washington,131
NE,Waterbury,72
NE,Waterloo,912
NE,Wauneta,523
NE,Wausa,578
NE,Waverly,4458
NE,Wayne,6165
NE,Weeping Water,1062
NE,Wellfleet,69
NE,West Point,3458
NE,Western,222
NE,Weston,250
NE,Whitney,59
NE,Wilber,1931
NE,Wilcox,330
NE,Wilsonville,74
NE,Winnebago,888
NE,Winnetoon,50
NE,Winside,372
NE,Winslow,20
NE,Wisner,1228
NE,Wolbach,231
NE,Wood Lake,48
NE,Wood River,1158
NE,Wymore,1344
NE,Wynot,217
NE,York,8180
NE,Yutan,1425
NH,Berlin,9459
NH,Claremont,13111
NH,Concord,44629
NH,Dover,33485
NH,Franklin,8790
NH,Keene,22917
NH,Laconia,17142
NH,Lebanon,15342
NH,Manchester,115474
NH,Nashua,91003
NH,Portsmouth,22733
NH,Rochester,33519
NH,Somersworth,12192
NJ,Absecon,9130
NJ,Allendale,6791
NJ,Allenhurst,466
NJ,Allentown,1724
NJ,Alpha,2348
NJ,Alpine,1750
NJ,Andover,603
NJ,Asbury Park,15391
NJ,Atlantic City,38464
NJ,Atlantic Highlands,4383
NJ,Audubon,8716
NJ,Audubon Park,990
NJ,Avalon,1218
NJ,Avon-by-the-Sea,1933
NJ,Barnegat Light,652
NJ,Barrington,7069
NJ,Bay Head,965
NJ,Bayonne,70300
NJ,Beach Haven,1069
NJ,Beachwood,11153
NJ,Bellmawr,11724
NJ,Belmar,5816
NJ,Belvidere,2536
NJ,Bergenfield,28274
NJ,Berlin,7534
NJ,Bernardsville,7837
NJ,Beverly,2514
NJ,Bloomingdale,7598
NJ,Bloomsbury,796
NJ,Bogota,9606
NJ,Boonton,8821
NJ,Bordentown,4021
NJ,Bound Brook,12371
NJ,Bradley Beach,4219
NJ,Branchville,808
NJ,Bridgeton,26763
NJ,Brielle,4920
NJ,Brigantine,7602
NJ,Brooklawn,1813
NJ,Buena,4489
NJ,Burlington,10024
NJ,Butler,8133
NJ,Caldwell,8834
NJ,Califon,1013
NJ,Camden,71100
NJ,Cape May,2757
NJ,Cape May Point,299
NJ,Carlstadt,6333
NJ,Carteret,25281
NJ,Chatham,9275
NJ,Chesilhurst,1546
NJ,Chester,1678
NJ,Clayton,8948
NJ,Clementon,5465
NJ,Cliffside Park,25570
NJ,Clifton,88461
NJ,Clinton,2781
NJ,Closter,8544
NJ,Collingswood,14204
NJ,Corbin City,481
NJ,Cresskill,9118
NJ,Deal,888
NJ,Demarest,4846
NJ,Dover,18435
NJ,Dumont,18234
NJ,Dunellen,8176
NJ,East Newark,2428
NJ,East Orange,69556
NJ,East Rutherford,10421
NJ,Eatontown,13496
NJ,Edgewater,14678
NJ,Egg Harbor City,4385
NJ,Elizabeth,135829
NJ,Elmer,1368
NJ,Elmwood Park,21256
NJ,Emerson,7251
NJ,Englewood,29624
NJ,Englewood Cliffs,5321
NJ,Englishtown,2342
NJ,Essex Fells,2138
NJ,Estell Manor,1679
NJ,Fair Haven,6109
NJ,Fair Lawn,35564
NJ,Fairview,14927
NJ,Fanwood,7655
NJ,Far Hills,914
NJ,Farmingdale,1491
NJ,Fieldsboro,538
NJ,Flemington,4902
NJ,Florham Park,14092
NJ,Folsom,1813
NJ,Fort Lee,39700
NJ,Franklin,5008
NJ,Franklin Lakes,11021
NJ,Freehold,12430
NJ,Frenchtown,1472
NJ,Garfield,32456
NJ,Garwood,5161
NJ,Gibbsboro,2239
NJ,Glassboro,23987
NJ,Glen Gardner,1682
NJ,Glen Ridge,7952
NJ,Glen Rock,12076
NJ,Gloucester City,11507
NJ,Guttenberg,11365
NJ,Hackensack,45736
NJ,Hackettstown,10125
NJ,Haddon Heights,7511
NJ,Haddonfield,12571
NJ,Haledon,8834
NJ,Hamburg,3331
NJ,Hammonton,14797
NJ,Hampton,1443
NJ,Harrington Park,4990
NJ,Harrison,20520
NJ,Harvey Cedars,397
NJ,Hasbrouck Heights,12030
NJ,Haworth,3322
NJ,Hawthorne,19496
NJ,Helmetta,2437
NJ,Hi-Nella,928
NJ,High Bridge,3592
NJ,Highland Park,14959
NJ,Highlands,4329
NJ,Hightstown,5853
NJ,Hillsdale,10062
NJ,Ho-Ho-Kus,4232
NJ,Hoboken,57010
NJ,Hopatcong,14622
NJ,Hopewell,1894
NJ,Interlaken,817
NJ,Island Heights,1699
NJ,Jamesburg,5735
NJ,Jersey City,291657
NJ,Keansburg,9648
NJ,Kearny,39370
NJ,Kenilworth,8259
NJ,Keyport,7099
NJ,Kinnelon,10009
NJ,Lake Como,1665
NJ,Lakehurst,2703
NJ,Lambertville,4157
NJ,Laurel Springs,1984
NJ,Lavallette,1843
NJ,Lawnside,3301
NJ,Lebanon,1670
NJ,Leonia,9303
NJ,Lincoln Park,10951
NJ,Linden,43950
NJ,Lindenwold,21685
NJ,Linwood,6957
NJ,Little Ferry,10914
NJ,Little Silver,6053
NJ,Loch Arbour,224
NJ,Lodi,25832
NJ,Long Branch,32745
NJ,Longport,878
NJ,Madison,16432
NJ,Magnolia,4356
NJ,Manasquan,5877
NJ,Mantoloking,332
NJ,Manville,10779
NJ,Margate City,5162
NJ,Matawan,9704
NJ,Maywood,10023
NJ,Medford Lakes,4291
NJ,Mendham,4970
NJ,Merchantville,3823
NJ,Metuchen,14977
NJ,Middlesex,14461
NJ,Midland Park,6970
NJ,Milford,1222
NJ,Millstone,446
NJ,Milltown,6968
NJ,Millville,27358
NJ,Monmouth Beach,3204
NJ,Montvale,9361
NJ,Moonachie,3108
NJ,Morris Plains,6538
NJ,Morristown,20571
NJ,Mount Arlington,5931
NJ,Mount Ephraim,4654
NJ,Mountain Lakes,4608
NJ,Mountainside,6924
NJ,National Park,3063
NJ,Neptune City,4581
